Time; Temperature; Luminosity 
521.44; 25.5; 420.0
521.629; 25.5; 420.0
521.813; 25.5; 420.0
521.997; 0.0; 420.0
522.182; 25.5; 420.0
522.368; 25.5; 420.0
522.553; 25.5; 420.0
522.737; 0.0; 426.6666
522.9229; 25.5; 426.6666
523.109; 25.5; 426.6666
523.295; 25.5; 420.0
523.48; 25.5; 420.0
523.665; 0.0; 420.0
523.85; 25.5; 426.6666
524.036; 25.5; 426.6666
524.222; 25.5; 426.6666
524.408; 25.5; 426.6666
524.594; 25.5; 420.0
524.784; 25.5; 420.0
524.968; 25.5; 420.0
525.152; 0.0; 420.0
525.336; 25.5; 420.0
525.52; 25.5; 426.6666
525.705; 0.0; 426.6666
525.89; 25.5; 426.6666
526.075; 25.5; 426.6666
526.26; 25.5; 420.0
526.444; 25.5; 420.0
526.628; 25.5; 426.6666
526.813; 0.0; 426.6666
526.998; 25.5; 426.6666
527.183; 25.5; 420.0
527.367; 25.5; 420.0
527.554; 0.0; 420.0
527.738; 25.5; 426.6666
527.923; 25.5; 426.6666
528.108; 25.5; 426.6666
528.293; 25.5; 426.6666
528.478; 25.5; 426.6666
528.663; 25.5; 426.6666
528.848; 25.5; 420.0
529.037; 25.5; 420.0
529.221; 0.0; 420.0
529.405; 25.5; 426.6666
529.59; 25.5; 426.6666
529.775; 25.5; 426.6666
529.96; 25.5; 420.0
530.144; 25.5; 420.0
530.328; 25.5; 426.6666
530.513; 0.0; 426.6666
530.698; 25.5; 426.6666
530.883; 25.5; 420.0
531.067; 25.5; 420.0
531.251; 0.0; 420.0
531.435; 25.5; 420.0
531.619; 25.5; 420.0
531.803; 0.0; 426.6666
531.988; 25.5; 426.6666
532.173; 25.5; 426.6666
532.358; 25.5; 420.0
532.542; 25.5; 420.0
532.726; 0.0; 426.6666
532.911; 25.5; 426.6666
533.096; 25.5; 426.6666
533.289; 25.5; 426.6666
533.474; 25.5; 426.6666
533.659; 25.5; 420.0
533.843; 25.5; 420.0
534.027; 0.0; 426.6666
534.212; 25.5; 426.6666
534.397; 25.5; 426.6666
534.5819; 25.5; 426.6666
534.767; 25.5; 426.6666
534.952; 25.5; 426.6666
535.137; 25.5; 420.0
535.3209; 25.5; 420.0
535.506; 0.0; 420.0
535.69; 25.5; 426.6666
535.875; 25.5; 426.6666
536.06; 25.5; 420.0
536.244; 25.5; 420.0
536.428; 25.5; 420.0
536.612; 0.0; 426.6666
536.797; 25.5; 426.6666
536.982; 25.5; 426.6666
537.167; 25.5; 420.0
537.356; 25.5; 420.0
537.54; 0.0; 420.0
537.724; 25.5; 420.0
537.908; 25.5; 420.0
538.0919; 0.0; 426.6666
538.277; 25.5; 426.6666
538.462; 25.5; 426.6666
538.647; 25.5; 420.0
538.831; 25.5; 420.0
539.015; 0.0; 420.0
539.203; 25.5; 426.6666
539.388; 25.5; 426.6666
539.573; 25.5; 426.6666
539.758; 25.5; 420.0
539.942; 25.5; 420.0
540.1259; 0.0; 420.0
540.31; 0.0; 426.6666
540.495; 0.0; 426.6666
540.68; 25.5; 426.6666
540.865; 25.5; 420.0
541.049; 25.5; 420.0
541.233; 0.0; 420.0
541.417; 25.5; 420.0
541.601; 25.5; 426.6666
541.791; 0.0; 426.6666
541.976; 25.5; 426.6666
542.161; 25.5; 426.6666
542.346; 25.5; 420.0
542.53; 25.5; 420.0
542.714; 0.0; 420.0
542.898; 25.5; 426.6666
543.083; 25.5; 426.6666
543.268; 25.5; 420.0
543.452; 25.5; 420.0
543.636; 0.0; 420.0
543.82; 25.5; 420.0
544.004; 25.5; 426.6666
544.189; 25.5; 426.6666
544.374; 25.5; 426.6666
544.559; 25.5; 420.0
544.743; 25.5; 420.0
544.931; 0.0; 420.0
545.115; 25.5; 420.0
545.299; 25.5; 426.6666
545.484; 0.0; 426.6666
545.669; 25.5; 426.6666
545.854; 25.5; 420.0
546.043; 25.5; 420.0
546.227; 0.0; 420.0
546.411; 25.5; 426.6666
546.596; 25.5; 426.6666
546.781; 25.5; 426.6666
546.966; 25.5; 420.0
547.15; 25.5; 420.0
547.334; 0.0; 420.0
547.518; 25.5; 426.6666
547.703; 25.5; 420.0
547.887; 25.5; 420.0
548.071; 0.0; 420.0
548.255; 25.5; 420.0
548.439; 25.5; 420.0
548.623; 0.0; 420.0
548.807; 25.5; 426.6666
548.992; 25.5; 426.6666
549.177; 25.5; 426.6666
549.362; 25.5; 420.0
549.546; 25.5; 420.0
549.73; 0.0; 426.6666
549.915; 25.5; 426.6666
550.0999; 25.5; 426.6666
550.29; 25.5; 426.6666
550.476; 25.5; 420.0
550.661; 25.5; 420.0
550.848; 0.0; 420.0
551.033; 25.5; 420.0
551.218; 25.5; 426.6666
551.404; 0.0; 426.6666
551.59; 25.5; 426.6666
551.776; 25.5; 420.0
551.961; 25.5; 420.0
552.146; 0.0; 420.0
552.331; 25.5; 420.0
552.516; 25.5; 420.0
552.701; 0.0; 420.0
552.886; 25.5; 426.6666
553.071; 25.5; 420.0
553.256; 25.5; 420.0
553.441; 25.5; 420.0
553.63; 25.5; 420.0
553.815; 25.5; 420.0
554.0; 25.5; 426.6666
554.186; 25.5; 426.6666
554.372; 25.5; 426.6666
554.557; 25.5; 426.6666
554.748; 25.5; 426.6666
554.934; 25.5; 420.0
555.119; 25.5; 420.0
555.304; 0.0; 420.0
555.488; 0.0; 426.6666
555.673; 0.0; 426.6666
555.8579; 25.5; 426.6666
556.044; 25.5; 420.0
556.229; 25.5; 420.0
556.416; 25.5; 420.0
556.601; 0.0; 426.6666
556.787; 25.5; 426.6666
556.972; 25.5; 426.6666
557.158; 25.5; 426.6666
557.344; 25.5; 420.0
557.529; 25.5; 420.0
557.714; 0.0; 420.0
557.899; 25.5; 420.0
558.084; 25.5; 420.0
558.268; 0.0; 426.6666
558.453; 25.5; 426.6666
558.639; 25.5; 426.6666
558.825; 25.5; 420.0
559.015; 25.5; 420.0
559.199; 25.5; 420.0
559.383; 0.0; 420.0
559.567; 25.5; 426.6666
559.752; 25.5; 426.6666
559.937; 25.5; 426.6666
560.122; 25.5; 420.0
560.306; 25.5; 420.0
560.49; 0.0; 426.6666
560.675; 25.5; 426.6666
560.86; 25.5; 426.6666
561.045; 25.5; 420.0
561.229; 25.5; 420.0
561.413; 0.0; 420.0
561.597; 25.5; 420.0
561.781; 25.5; 420.0
561.965; 0.0; 426.6666
562.15; 25.5; 426.6666
562.339; 25.5; 426.6666
562.524; 25.5; 420.0
562.708; 25.5; 420.0
562.892; 0.0; 420.0
563.076; 25.5; 426.6666
563.266; 25.5; 426.6666
563.451; 25.5; 426.6666
563.636; 25.5; 426.6666
563.821; 25.5; 420.0
564.005; 25.5; 420.0
564.189; 0.0; 420.0
564.373; 25.5; 426.6666
564.558; 25.5; 426.6666
564.7429; 25.5; 420.0
564.928; 25.5; 420.0
565.112; 25.5; 420.0
565.296; 0.0; 420.0
565.4799; 25.5; 420.0
565.665; 25.5; 426.6666
565.85; 25.5; 426.6666
566.0349; 25.5; 426.6666
566.2199; 25.5; 420.0
566.405; 25.5; 420.0
566.59; 25.5; 420.0
566.774; 25.5; 426.6666
566.959; 25.5; 426.6666
567.144; 25.5; 426.6666
567.329; 25.5; 420.0
567.518; 25.5; 420.0
567.702; 0.0; 420.0
567.886; 25.5; 420.0
568.072; 25.5; 420.0
568.2559; 0.0; 420.0
568.44; 0.0; 426.6666
568.625; 0.0; 426.6666
568.81; 25.5; 420.0
568.994; 25.5; 420.0
569.178; 25.5; 420.0
569.362; 0.0; 426.6666
569.547; 25.5; 426.6666
569.732; 25.5; 426.6666
569.917; 25.5; 420.0
570.101; 25.5; 420.0
570.2849; 0.0; 420.0
570.469; 0.0; 420.0
570.653; 0.0; 420.0
570.837; 25.5; 420.0
571.021; 25.5; 426.6666
571.206; 0.0; 420.0
571.39; 25.5; 420.0
571.574; 25.5; 420.0
571.758; 25.5; 426.6666
571.948; 0.0; 426.6666
572.133; 25.5; 426.6666
572.318; 25.5; 420.0
572.502; 25.5; 420.0
572.686; 0.0; 420.0
572.87; 25.5; 420.0
573.054; 25.5; 420.0
573.2379; 25.5; 426.6666
573.423; 0.0; 420.0
573.607; 25.5; 420.0
573.794; 25.5; 420.0
573.978; 0.0; 420.0
574.162; 25.5; 420.0
574.346; 25.5; 426.6666
574.531; 0.0; 426.6666
574.716; 25.5; 420.0
574.9; 25.5; 420.0
575.084; 0.0; 420.0
575.268; 25.5; 420.0
575.452; 25.5; 420.0
575.636; 0.0; 426.6666
575.821; 25.25; 426.6666
576.006; 25.5; 420.0
576.19; 25.5; 420.0
576.371; 0.0; 420.0
576.555; 25.5; 426.6666
576.74; 25.5; 426.6666
576.925; 25.5; 426.6666
577.11; 25.5; 420.0
577.294; 25.5; 420.0
577.478; 25.5; 420.0
577.662; 0.0; 420.0
577.846; 25.5; 420.0
578.031; 25.5; 426.6666
578.216; 25.5; 426.6666
578.401; 25.5; 420.0
578.585; 25.5; 420.0
578.769; 0.0; 420.0
578.953; 25.5; 426.6666
579.138; 25.5; 426.6666
579.323; 25.5; 426.6666
579.508; 25.5; 420.0
579.696; 25.5; 420.0
579.88; 0.0; 420.0
580.064; 25.5; 420.0
580.248; 25.5; 426.6666
580.433; 0.0; 426.6666
580.623; 25.5; 426.6666
580.808; 25.5; 426.6666
580.993; 25.5; 426.6666
581.1779; 25.5; 420.0
581.363; 25.5; 420.0
581.547; 25.5; 420.0
581.731; 0.0; 426.6666
581.916; 25.5; 426.6666
582.101; 25.5; 426.6666
582.286; 25.5; 420.0
582.4699; 25.5; 420.0
582.655; 0.0; 420.0
582.839; 25.5; 420.0
583.023; 25.5; 426.6666
583.208; 0.0; 420.0
583.392; 25.5; 420.0
583.576; 25.5; 420.0
583.76; 0.0; 420.0
583.9439; 25.5; 420.0
584.129; 25.5; 426.6666
584.314; 25.5; 426.6666
584.499; 25.5; 426.6666
584.684; 25.5; 420.0
584.873; 25.5; 420.0
585.058; 0.0; 420.0
585.243; 25.5; 426.6666
585.432; 25.5; 426.6666
585.618; 25.5; 426.6666
585.804; 25.5; 426.6666
585.99; 25.5; 426.6666
586.176; 25.5; 420.0
586.361; 25.5; 420.0
586.545; 0.0; 420.0
586.73; 25.5; 420.0
586.915; 25.5; 420.0
587.1; 25.5; 420.0
587.2849; 0.0; 426.6666
587.471; 25.5; 426.6666
587.657; 25.5; 426.6666
587.843; 25.5; 420.0
588.028; 25.5; 420.0
588.213; 0.0; 420.0
588.398; 25.5; 426.6666
588.584; 25.5; 426.6666
588.77; 25.5; 426.6666
588.956; 25.5; 420.0
589.146; 25.5; 426.6666
589.332; 25.5; 420.0
589.517; 25.5; 420.0
589.706; 25.5; 420.0
589.891; 25.5; 426.6666
590.076; 25.5; 426.6666
590.261; 25.5; 426.6666
590.447; 25.5; 426.6666
590.633; 25.5; 420.0
590.818; 25.5; 420.0
591.003; 0.0; 420.0
591.191; 25.5; 420.0
591.376; 25.5; 420.0
591.561; 0.0; 426.6666
591.747; 25.5; 426.6666
591.933; 25.5; 420.0
592.119; 25.5; 420.0
592.304; 25.5; 420.0
592.49; 0.0; 420.0
592.675; 25.5; 420.0
592.86; 25.5; 420.0
593.044; 0.0; 426.6666
593.23; 25.5; 426.6666
593.416; 25.5; 426.6666
593.606; 25.5; 426.6666
593.791; 25.5; 420.0
593.975; 25.5; 420.0
594.159; 0.0; 426.6666
594.344; 25.5; 426.6666
594.529; 25.5; 426.6666
594.714; 25.5; 420.0
594.899; 25.5; 420.0
595.083; 25.5; 420.0
595.267; 0.0; 420.0
595.451; 25.5; 426.6666
595.636; 25.5; 426.6666
595.821; 25.5; 426.6666
596.006; 25.5; 420.0
596.19; 25.5; 420.0
596.374; 0.0; 420.0
596.558; 25.5; 420.0
596.742; 25.5; 426.6666
596.927; 0.0; 426.6666
597.114; 25.5; 426.6666
597.299; 25.5; 420.0
597.484; 25.5; 420.0
597.668; 25.5; 426.6666
597.858; 0.0; 426.6666
598.043; 25.5; 426.6666
598.228; 25.5; 426.6666
598.413; 25.5; 420.0
598.597; 25.5; 420.0
598.782; 0.0; 420.0
598.966; 25.5; 426.6666
599.151; 25.5; 426.6666
599.336; 25.5; 426.6666
599.521; 25.5; 426.6666
599.706; 25.5; 420.0
599.89; 25.5; 420.0
600.074; 0.0; 420.0
600.258; 25.5; 420.0
600.442; 25.5; 426.6666
600.627; 0.0; 426.6666
600.812; 25.5; 420.0
600.996; 25.5; 420.0
601.18; 0.0; 420.0
601.364; 25.5; 426.6666
601.549; 25.5; 426.6666
601.734; 25.5; 426.6666
601.924; 25.5; 426.6666
602.109; 25.5; 420.0
602.293; 25.5; 420.0
602.477; 0.0; 426.6666
602.662; 25.5; 426.6666
602.849; 25.5; 426.6666
603.034; 25.5; 420.0
603.218; 25.5; 420.0
603.4019; 0.0; 420.0
603.586; 0.0; 420.0
603.77; 0.0; 420.0
603.954; 25.5; 426.6666
604.1389; 25.5; 426.6666
604.324; 25.5; 426.6666
604.509; 25.5; 420.0
604.693; 25.5; 420.0
604.877; 0.0; 420.0
605.061; 25.5; 426.6666
605.246; 25.5; 426.6666
605.431; 25.5; 420.0
605.615; 25.5; 420.0
605.799; 0.0; 420.0
605.983; 25.5; 426.6666
606.168; 25.5; 426.6666
606.358; 25.5; 426.6666
606.543; 25.5; 420.0
606.727; 25.5; 420.0
606.911; 0.0; 420.0
607.095; 25.5; 420.0
607.279; 25.5; 426.6666
607.464; 0.0; 426.6666
607.649; 25.5; 420.0
607.833; 25.5; 420.0
608.017; 0.0; 420.0
608.201; 0.0; 420.0
608.385; 0.0; 426.6666
608.573; 25.5; 426.6666
608.758; 25.5; 426.6666
608.943; 25.5; 426.6666
609.128; 25.5; 420.0
609.312; 25.5; 420.0
609.496; 0.0; 426.6666
609.681; 25.5; 426.6666
609.866; 25.5; 426.6666
610.051; 25.5; 420.0
610.235; 25.5; 420.0
610.419; 0.0; 420.0
610.608; 25.5; 426.6666
610.793; 25.5; 426.6666
610.978; 25.5; 426.6666
611.163; 25.5; 420.0
611.347; 25.5; 420.0
611.531; 0.0; 420.0
611.715; 25.25; 420.0
611.9; 25.5; 420.0
612.084; 25.5; 426.6666
612.269; 25.5; 426.6666
612.454; 25.5; 426.6666
612.639; 25.5; 420.0
612.823; 25.5; 420.0
613.007; 0.0; 420.0
613.191; 25.5; 426.6666
613.3759; 25.5; 426.6666
613.561; 25.5; 420.0
613.745; 25.5; 420.0
613.929; 0.0; 420.0
614.1129; 25.5; 426.6666
614.301; 25.5; 426.6666
614.486; 25.5; 426.6666
614.671; 25.5; 420.0
614.86; 25.5; 420.0
615.044; 0.0; 420.0
615.228; 25.5; 420.0
615.412; 25.5; 420.0
615.596; 0.0; 420.0
615.78; 25.5; 426.6666
615.965; 25.5; 426.6666
616.15; 25.5; 420.0
616.334; 25.5; 420.0
616.518; 25.5; 420.0
616.702; 0.0; 426.6666
616.887; 25.5; 426.6666
617.072; 25.5; 426.6666
617.257; 25.25; 420.0
617.442; 25.5; 420.0
617.626; 25.5; 426.6666
617.811; 0.0; 426.6666
617.996; 25.5; 426.6666
618.181; 25.5; 420.0
618.366; 25.5; 420.0
618.55; 25.5; 420.0
618.734; 0.0; 420.0
618.918; 25.5; 420.0
619.108; 25.5; 420.0
619.293; 25.5; 426.6666
619.479; 0.0; 426.6666
619.665; 25.5; 426.6666
619.851; 25.5; 426.6666
620.037; 25.5; 420.0
620.224; 25.5; 420.0
620.409; 0.0; 420.0
620.594; 25.5; 426.6666
620.78; 25.5; 426.6666
620.966; 25.5; 426.6666
621.152; 25.5; 426.6666
621.338; 25.25; 420.0
621.523; 25.5; 420.0
621.708; 25.5; 420.0
621.893; 0.0; 426.6666
622.0789; 25.5; 426.6666
622.265; 25.5; 426.6666
622.451; 25.5; 426.6666
622.637; 25.5; 420.0
622.822; 25.5; 420.0
623.007; 0.0; 420.0
623.192; 25.5; 420.0
623.382; 25.5; 420.0
623.567; 25.5; 426.6666
623.753; 25.5; 426.6666
623.939; 25.5; 420.0
624.124; 25.5; 420.0
624.309; 0.0; 420.0
624.494; 25.5; 420.0
624.679; 25.5; 420.0
624.864; 0.0; 420.0
625.05; 25.5; 426.6666
625.235; 25.25; 426.6666
625.42; 25.5; 426.6666
625.609; 25.5; 420.0
625.796; 25.5; 420.0
625.981; 25.5; 420.0
626.165; 25.5; 420.0
626.35; 0.0; 426.6666
626.536; 25.5; 426.6666
626.722; 25.5; 426.6666
626.908; 25.5; 420.0
627.093; 25.5; 420.0
627.278; 0.0; 420.0
627.462; 25.5; 426.6666
627.648; 25.5; 426.6666
627.83; 25.5; 426.6666
628.015; 25.5; 420.0
628.2; 25.5; 420.0
628.384; 25.5; 420.0
628.568; 25.5; 420.0
628.752; 0.0; 420.0
628.936; 25.5; 426.6666
629.121; 25.5; 426.6666
629.306; 25.5; 420.0
629.49; 25.5; 420.0
629.674; 0.0; 420.0
629.858; 25.5; 426.6666
630.043; 25.5; 426.6666
630.228; 25.5; 420.0
630.412; 25.5; 420.0
630.596; 0.0; 420.0
630.78; 25.25; 420.0
630.965; 25.5; 420.0
631.15; 25.5; 426.6666
631.335; 25.5; 420.0
631.519; 25.5; 420.0
631.708; 0.0; 420.0
631.892; 0.5; 420.0
632.081; 0.0; 420.0
632.265; 25.5; 420.0
632.449; 25.5; 426.6666
632.634; 0.0; 426.6666
632.8189; 25.5; 426.6666
633.004; 25.5; 420.0
633.188; 25.5; 420.0
633.373; 0.0; 420.0
633.557; 25.25; 426.6666
633.742; 25.25; 426.6666
